Data,zachmurzenie,prędkość wiatru [m/s],temperatura [°C],ciśnienie pary wodnej [hPa],wilgotność względna [%],ciśnienie na poziomie stacji [hPa],ciśnienie na poziomie morza [hPa],suma opadu dzień  [mm],suma opadu noc   [mm]
2018-04-15,4.5,2.8,15.7,9.6,57.6,989.3,1018.0,0.0,0.1
2018-04-16,7.9,2.8,16.7,13.4,72.5,984.7,1013.1,0.0,1.7
2018-04-17,5.8,3.5,14.3,12.8,79.8,993.6,1022.5,0.0,0.0
2018-04-18,.4,2.3,13.3,8.5,62.0,1001.8,1031.0,0.0,0.0
2018-04-19,1.8,3.1,15.4,10.3,61.9,1000.2,1029.2,0.0,0.0
2018-04-20,1.3,1.8,14.6,7.6,50.1,997.7,1026.7,0.0,0.0
2018-04-21,1.5,3.8,17.4,9.6,51.8,989.1,1017.6,0.0,0.0
2018-04-22,3.3,2.4,15.9,7.6,44.1,988.0,1016.6,0.0,0.0
2018-04-23,4.9,3.5,14.6,11.1,68.4,985.0,1013.7,0.6,1.2
2018-04-24,6.4,2.9,16.1,12.9,72.9,986.2,1014.7,0.0,0.0
2018-04-25,5.4,4.5,17.3,11.0,61.4,982.1,1010.4,0.0,0.2
2018-04-26,4.8,3.5,12.1,11.1,79.3,985.0,1013.9,1.1,0.0
2018-04-27,2.6,2.1,10.3,7.3,62.9,989.1,1018.3,0.0,0.0
2018-04-28,3.1,2.4,15.9,10.1,60.3,985.7,1014.2,0.0,0.0
2018-04-29,3.3,3.3,19.2,13.5,65.5,983.0,1011.2,1.4,0.0
2018-04-30,4.5,3.5,20.5,12.2,56.4,978.7,1006.6,0.0,0.0
2018-05-01,4.0,3.6,19.0,10.9,55.1,981.3,1009.4,0.0,0.0
2018-05-02,5.3,3.1,17.6,13.6,69.8,985.3,1013.7,0.0,0.0
2018-05-03,2.5,3.1,20.9,13.4,59.3,982.0,1009.9,0.0,0.0
2018-05-04,3.0,3.4,17.8,13.8,69.9,988.9,1017.4,0.0,0.0
2018-05-05,2.8,3.1,15.7,8.9,52.4,993.9,1022.7,0.0,0.0
2018-05-06,.8,3.6,14.4,8.0,50.1,994.7,1023.6,0.0,0.0
2018-05-07,.6,3.0,15.5,8.4,51.3,991.9,1020.7,0.0,0.0
2018-05-08,5.6,2.9,15.8,12.8,70.9,985.9,1014.4,0.7,13.9
2018-05-09,5.5,2.1,17.5,15.6,80.6,981.8,1010.0,11.8,0.0
2018-05-10,2.3,4.0,19.5,13.0,62.6,983.0,1011.1,0.0,0.0
2018-05-11,3.9,1.9,17.5,14.5,75.1,988.6,1017.0,8.3,0.0
2018-05-12,3.5,3.0,17.5,11.9,63.9,988.6,1017.1,0.0,0.0
2018-05-13,2.3,5.6,17.1,9.2,51.4,986.0,1014.4,0.0,0.0
2018-05-14,2.5,4.8,13.8,10.0,64.8,986.2,1015.0,0.0,0.0
2018-05-15,4.0,3.8,11.6,11.8,86.0,983.6,1012.5,0.9,0.0
2018-05-16,7.0,2.0,12.5,13.1,90.5,981.1,1009.8,0.2,3.8
2018-05-17,8.0,5.0,12.9,14.1,94.8,979.7,1008.4,8.4,14.1
2018-05-18,7.8,5.5,13.4,14.0,91.5,984.9,1013.7,0.0,0.0
2018-05-19,4.0,4.1,15.3,11.7,69.5,990.0,1018.8,0.0,0.0
2018-05-20,2.3,2.5,14.8,10.2,63.9,994.3,1023.2,0.0,0.0
2018-05-21,2.4,5.0,14.5,9.2,58.9,992.3,1021.1,0.0,0.1
2018-05-22,2.9,2.0,17.6,11.9,62.0,987.7,1016.2,0.0,6.4
2018-05-23,4.8,2.3,17.7,15.1,76.4,991.3,1019.8,0.0,0.0
2018-05-24,3.0,4.4,18.6,12.7,61.8,992.8,1021.2,0.0,0.0
2018-05-25,3.4,3.8,18.1,13.1,65.0,990.8,1019.3,0.0,0.0
2018-05-26,2.6,1.8,19.3,14.7,69.8,992.9,1021.3,0.0,0.0
2018-05-27,2.1,2.8,20.7,16.4,70.1,992.9,1021.2,0.0,0.0
2018-05-28,2.1,4.1,21.2,13.2,56.1,993.7,1021.9,0.0,0.0
2018-05-29,1.6,3.1,20.3,13.3,58.8,991.3,1019.5,0.0,0.0
2018-05-30,3.0,1.5,21.1,15.0,63.3,989.8,1018.0,0.0,0.0
2018-05-31,4.9,1.1,22.2,15.4,62.0,988.7,1016.7,0.0,0.0
2018-06-01,2.9,1.9,22.3,14.6,59.9,988.2,1016.2,0.0,0.0
2018-06-02,5.8,3.9,20.1,18.6,80.5,986.5,1014.6,2.7,4.1
2018-06-03,5.3,3.4,19.4,18.8,84.3,987.1,1015.3,0.0,0.0
2018-06-04,3.3,1.9,20.4,17.7,76.4,983.1,1011.1,0.0,0.0
2018-06-05,3.8,2.3,20.4,16.8,72.0,981.1,1009.0,0.0,0.0
2018-06-06,3.5,5.3,16.5,9.6,52.6,989.5,1018.1,0.0,0.0
2018-06-07,.5,4.5,17.5,8.9,46.9,990.5,1019.0,0.0,0.0
2018-06-08,2.5,2.3,21.0,14.6,60.4,986.8,1014.9,0.0,0.0
2018-06-09,5.8,3.1,23.0,17.5,66.3,984.4,1012.2,0.0,0.0
2018-06-10,6.0,2.0,22.8,17.0,65.8,982.6,1010.4,0.0,10.9
2018-06-11,3.8,3.5,21.8,18.7,73.8,981.0,1008.9,0.0,4.8
2018-06-12,5.8,2.0,18.5,17.9,85.0,979.0,1007.1,1.2,0.0
2018-06-13,7.0,2.9,16.4,15.6,84.3,980.2,1008.5,0.1,0.0
2018-06-14,7.0,3.3,17.5,14.8,74.3,983.8,1012.1,0.0,0.0
2018-06-15,6.0,3.4,19.3,14.2,64.4,986.0,1014.2,0.0,0.0
2018-06-16,3.6,2.9,21.1,13.8,58.3,986.8,1014.9,0.0,0.0
2018-06-17,4.4,2.3,21.0,14.7,62.0,986.8,1014.9,0.0,0.0
2018-06-18,6.8,1.8,20.2,17.4,74.9,989.0,1017.2,0.1,0.0
2018-06-19,3.9,2.1,22.0,14.2,55.9,992.3,1020.4,0.0,0.0
2018-06-20,3.8,1.4,22.3,15.2,59.8,993.4,1021.5,0.0,0.0
2018-06-21,3.5,3.8,24.0,16.6,61.3,984.6,1012.3,0.7,17.1
2018-06-22,6.9,3.6,13.7,10.4,67.9,988.5,1017.3,0.0,0.0
2018-06-23,6.8,3.9,11.9,11.3,81.4,989.1,1018.1,6.4,7.0
2018-06-24,7.0,4.0,13.1,12.9,86.5,988.1,1017.0,1.2,0.5
2018-06-25,5.8,2.4,15.2,12.3,73.5,990.4,1019.1,0.0,0.9
2018-06-26,6.4,1.4,15.0,13.2,78.3,991.8,1020.6,1.3,0.0
2018-06-27,6.4,3.9,16.0,14.7,81.1,991.4,1020.1,0.0,9.3
2018-06-28,7.8,4.1,17.6,19.0,94.1,985.0,1013.3,3.9,0.2
2018-06-29,5.0,2.9,21.7,17.6,69.8,981.5,1009.3,0.0,0.0
2018-06-30,6.5,4.8,14.1,11.3,70.0,985.0,1013.6,0.0,0.0
2018-07-01,5.9,3.4,13.1,10.2,68.3,988.1,1017.0,2.3,0.0
2018-07-02,4.1,4.3,14.6,9.9,62.5,988.1,1016.8,0.0,0.0
2018-07-03,3.8,3.4,16.6,10.8,62.8,987.8,1016.3,0.0,0.0
2018-07-04,1.3,2.0,19.8,11.3,55.3,986.5,1014.6,0.0,0.0
2018-07-05,2.4,2.1,22.3,12.2,51.6,983.1,1011.0,0.0,0.0
2018-07-06,6.6,2.9,19.3,17.4,78.6,984.1,1012.2,3.1,0.0
2018-07-07,4.8,3.8,20.3,14.0,61.4,988.0,1016.2,0.0,0.0
2018-07-08,4.3,3.0,20.0,12.5,55.3,988.5,1016.7,0.0,0.0
2018-07-09,4.5,2.3,21.0,15.1,63.9,987.6,1015.7,0.0,0.0
2018-07-10,4.0,2.1,19.8,15.8,72.4,985.9,1014.1,0.3,1.1
2018-07-11,7.5,1.6,18.3,18.4,88.0,985.6,1013.9,2.3,1.9
2018-07-12,5.4,3.8,18.5,15.0,72.6,985.9,1014.1,0.0,8.3
2018-07-13,5.0,4.5,17.9,15.7,79.0,986.4,1014.8,6.9,0.0
2018-07-14,6.3,4.3,18.5,16.6,78.9,986.7,1015.0,4.7,0.0
2018-07-15,5.8,3.6,20.4,15.4,66.6,986.0,1014.1,0.0,0.0
2018-07-16,6.4,3.5,19.5,17.2,76.1,983.1,1011.2,4.5,3.8
2018-07-17,7.8,5.0,18.1,19.4,93.4,978.7,1006.8,19.4,4.4
2018-07-18,8.0,4.8,19.5,20.8,91.9,978.4,1006.4,20.4,17.5
2018-07-19,8.0,4.4,18.9,19.8,90.8,983.4,1011.6,0.0,2.1
2018-07-20,5.6,3.1,20.4,19.6,83.0,984.6,1012.6,0.0,0.0
2018-07-21,1.0,2.1,20.7,15.4,66.8,984.2,1012.2,0.0,0.0
2018-07-22,3.1,2.0,21.1,16.5,68.4,981.8,1009.7,0.0,0.0
2018-07-23,2.3,3.0,22.0,15.9,63.8,983.5,1011.4,0.0,0.0
2018-07-24,1.5,3.1,22.9,14.8,55.4,984.6,1012.4,0.0,0.0
2018-07-25,2.5,2.3,22.0,17.1,66.5,984.5,1012.4,0.0,0.0
2018-07-26,3.6,1.9,20.8,19.5,80.3,986.3,1014.3,0.0,0.0
2018-07-27,4.5,1.8,22.2,20.3,77.5,986.2,1014.1,0.0,0.0
2018-07-28,2.8,1.0,23.8,19.7,69.8,982.6,1010.3,0.0,0.0
2018-07-29,3.4,2.4,21.6,21.6,84.9,985.6,1013.6,35.8,0.0
2018-07-30,3.4,1.6,21.1,20.9,84.5,988.5,1016.6,3.0,0.0
2018-07-31,3.8,2.4,22.0,20.3,78.1,989.6,1017.6,0.0,0.5
2018-08-01,4.6,3.5,23.1,21.9,79.3,990.7,1018.7,0.0,5.2
2018-08-02,1.3,2.9,24.4,21.5,72.8,991.8,1019.7,0.0,0.0
2018-08-03,1.0,3.0,23.7,18.7,67.0,992.3,1020.2,0.0,0.0
2018-08-04,2.0,1.3,23.9,17.4,62.4,989.4,1017.2,0.0,0.0
2018-08-05,6.1,1.8,22.4,20.9,78.3,988.0,1015.9,5.9,5.2
2018-08-06,3.4,1.1,20.7,16.7,70.8,990.2,1018.4,0.0,0.0
2018-08-07,.5,2.8,20.9,15.2,65.3,989.5,1017.7,0.0,0.0
2018-08-08,3.6,2.8,22.6,18.5,69.0,988.2,1016.1,0.0,0.0
2018-08-09,2.8,2.5,25.4,20.5,66.6,988.6,1016.3,0.0,0.0
2018-08-10,3.5,2.6,23.7,20.9,74.5,991.3,1019.3,2.3,24.5
2018-08-11,6.3,1.8,17.9,18.1,88.6,992.5,1021.1,0.0,0.0
2018-08-12,4.4,1.9,19.5,14.9,69.3,990.9,1019.3,0.0,0.0
2018-08-13,1.0,1.8,22.0,16.6,66.9,983.7,1011.6,0.0,0.0
2018-08-14,4.3,2.4,21.2,18.6,75.3,982.9,1010.8,0.8,0.1
2018-08-15,5.8,3.0,20.7,17.1,71.5,988.5,1016.7,0.0,0.0
2018-08-16,2.0,1.6,20.1,17.1,74.5,990.9,1019.2,0.0,0.0
2018-08-17,.8,2.9,20.9,17.8,74.6,988.7,1016.8,0.0,0.0
2018-08-18,3.5,1.5,21.3,18.6,75.6,990.5,1018.6,0.0,0.0
2018-08-19,3.3,1.0,21.7,18.3,73.6,991.8,1020.0,0.0,0.0
2018-08-20,2.8,1.4,23.1,17.9,67.1,987.8,1015.8,0.0,0.0
2018-08-21,3.9,1.5,21.0,16.6,67.9,991.2,1019.3,0.0,0.0
2018-08-22,1.8,3.1,20.2,14.8,64.8,992.4,1020.7,0.0,0.0
2018-08-23,2.1,2.6,22.3,16.4,63.9,987.1,1015.1,0.0,0.0
2018-08-24,5.9,2.3,21.6,18.9,76.1,982.3,1010.2,6.8,0.0
2018-08-25,7.5,1.5,17.5,18.1,90.8,982.4,1010.7,8.1,1.3
2018-08-26,7.6,2.6,13.7,13.6,87.1,986.5,1015.3,8.9,0.0
2018-08-27,4.3,1.6,13.7,12.3,79.9,988.8,1017.6,0.0,0.0
2018-08-28,5.3,1.4,16.2,13.9,77.3,990.4,1019.0,0.0,0.0
2018-08-29,.5,2.1,16.8,13.7,74.1,990.9,1019.5,0.0,0.0
2018-08-30,3.0,2.0,19.2,15.2,71.3,987.7,1016.0,0.0,1.7
2018-08-31,5.5,2.3,18.3,16.9,81.3,991.4,1019.9,0.0,0.1
2018-09-01,5.3,4.8,19.7,17.6,77.9,992.3,1020.6,0.0,0.0
2018-09-02,6.3,3.6,20.1,16.0,70.4,993.2,1021.6,0.0,0.0
2018-09-03,3.6,3.9,19.6,15.8,71.1,988.8,1017.1,0.0,1.9
2018-09-04,7.0,2.4,18.3,18.4,88.4,984.9,1013.1,4.1,7.5
2018-09-05,5.6,1.4,18.6,17.2,81.6,987.0,1015.3,0.0,0.0
2018-09-06,3.3,1.1,16.3,15.7,86.0,985.3,1013.8,0.5,0.0
2018-09-07,1.6,0.4,17.5,14.9,77.6,984.4,1012.7,0.0,0.0
2018-09-08,5.1,2.5,16.1,15.9,87.5,990.2,1018.8,0.0,0.0
2018-09-09,5.5,0.9,15.8,13.9,79.9,993.9,1022.7,0.0,0.0
2018-09-10,1.6,0.9,16.7,13.1,73.1,993.7,1022.3,0.0,0.0
2018-09-11,5.5,1.5,16.6,14.3,77.5,993.9,1022.6,0.0,0.0
2018-09-12,1.1,1.1,19.4,14.8,70.4,992.7,1021.1,0.0,0.0
2018-09-13,2.6,1.0,19.7,15.8,71.6,989.1,1017.4,0.0,0.0
2018-09-14,6.5,1.4,17.2,17.1,87.5,989.5,1018.0,1.4,7.8
2018-09-15,5.9,2.8,17.0,15.7,82.1,991.9,1020.5,1.0,0.0
2018-09-16,1.4,1.6,14.4,11.8,75.5,996.6,1025.6,0.0,0.0
2018-09-17,2.8,0.8,16.5,14.0,77.3,994.3,1023.0,0.0,0.0
2018-09-18,4.8,0.8,18.2,14.8,74.6,992.5,1021.0,0.0,0.0
2018-09-19,.3,1.0,17.9,13.4,70.4,992.3,1020.8,0.0,0.0
2018-09-20,.4,0.6,18.1,12.9,68.4,992.2,1020.7,0.0,0.0
2018-09-21,1.9,1.1,18.2,13.1,67.8,986.6,1014.9,0.0,5.8
2018-09-22,6.9,3.4,13.2,12.1,80.6,990.1,1019.0,0.1,0.0
2018-09-23,7.0,3.0,13.3,11.2,74.3,985.0,1013.8,0.0,10.0
2018-09-24,5.8,7.9,10.1,9.2,73.3,988.4,1017.6,0.9,0.0
2018-09-25,5.0,5.3,7.8,7.5,72.4,1003.4,1033.3,0.2,0.0
2018-09-26,3.8,2.6,8.7,7.9,72.4,1006.4,1036.3,0.0,0.0
2018-09-27,5.9,4.3,12.8,9.8,66.5,999.0,1028.3,0.0,0.0
2018-09-28,2.6,3.1,14.0,11.1,72.6,990.6,1019.5,0.0,1.6
2018-09-29,3.1,2.1,9.0,8.3,73.5,997.0,1026.6,0.0,0.0
2018-09-30,.9,0.8,7.0,6.7,71.0,993.4,1023.1,0.0,0.0
2018-10-01,2.9,2.3,9.3,8.6,74.4,983.7,1012.8,0.0,1.4
2018-10-02,6.5,3.5,8.3,9.2,84.3,987.0,1016.3,2.3,0.3
2018-10-03,5.9,7.8,9.8,8.5,71.5,987.5,1016.7,0.4,0.0
2018-10-04,4.3,4.0,8.7,8.3,75.5,997.6,1027.2,0.0,0.0
2018-10-05,.0,0.9,8.9,8.5,76.8,997.9,1027.5,0.0,0.0
2018-10-06,1.9,1.5,12.2,9.8,72.8,989.0,1018.0,0.0,0.0
2018-10-07,5.3,2.5,14.3,12.7,78.8,985.9,1014.6,0.0,0.0
2018-10-08,7.5,2.9,11.6,10.3,75.5,994.8,1024.0,0.0,0.0
2018-10-09,5.1,2.0,12.5,11.3,80.0,996.2,1025.4,0.0,0.0
2018-10-10,.3,2.5,12.1,11.0,79.4,997.7,1026.9,0.0,0.0
2018-10-11,.9,2.5,11.7,11.5,84.3,996.6,1025.9,0.0,0.0
2018-10-12,.3,0.8,12.6,10.9,77.5,998.9,1028.2,0.0,0.0
2018-10-13,.0,1.0,12.7,11.3,78.9,999.6,1028.9,0.0,0.0
2018-10-14,2.0,1.5,11.5,10.8,82.0,995.7,1025.0,0.0,0.0
2018-10-15,.4,1.6,10.9,9.4,75.4,994.0,1023.3,0.0,0.0
2018-10-16,2.9,1.4,11.7,9.5,72.6,993.5,1022.6,0.0,0.0
2018-10-17,5.9,1.1,13.2,10.1,69.9,993.1,1022.1,0.0,0.0
2018-10-18,7.0,1.1,13.4,12.1,80.1,991.3,1020.2,0.0,0.0
2018-10-19,7.4,2.5,10.9,12.1,92.4,993.7,1022.9,0.0,0.0
2018-10-20,7.9,2.9,10.1,10.9,87.8,996.3,1025.7,1.0,0.6
2018-10-21,6.5,1.9,7.3,8.9,86.8,998.1,1027.9,0.4,0.0
2018-10-22,4.9,2.4,5.8,8.4,90.1,996.8,1026.8,0.0,0.3
2018-10-23,6.8,7.9,7.3,8.6,84.4,986.6,1016.0,3.6,12.7
2018-10-24,3.9,9.0,7.5,6.7,65.4,977.0,1006.2,0.0,0.0
2018-10-25,6.5,6.4,7.1,9.1,88.0,981.3,1010.7,2.6,3.0
2018-10-26,6.9,3.1,8.7,8.9,79.8,981.4,1010.5,0.0,0.0
2018-10-27,7.4,1.8,8.1,9.6,89.1,978.4,1007.5,3.7,12.1
2018-10-28,8.0,5.8,5.8,8.8,95.0,982.1,1011.6,7.2,0.7
2018-10-29,6.0,2.6,11.5,12.5,91.5,979.5,1008.3,0.0,0.0
2018-10-30,4.5,3.9,17.0,11.2,58.9,978.9,1007.1,0.0,0.0
2018-10-31,1.3,1.1,10.6,8.5,69.5,992.6,1021.9,0.0,0.0
2018-11-01,5.0,2.6,11.2,9.7,74.4,992.0,1021.2,0.0,0.1
2018-11-02,5.9,1.0,15.0,12.4,73.3,993.2,1022.0,0.0,2.8
2018-11-03,8.0,2.1,11.7,13.1,95.8,997.3,1026.6,0.1,0.1
2018-11-04,8.0,4.0,10.9,12.6,96.6,994.8,1024.1,0.0,0.0
2018-11-05,7.1,2.6,11.7,12.7,93.0,991.1,1020.2,0.0,0.0
2018-11-06,3.4,1.9,9.3,10.1,87.0,990.3,1019.6,0.0,0.0
2018-11-07,1.0,2.5,6.9,8.6,87.3,989.4,1018.9,0.0,0.0
2018-11-08,2.6,0.8,8.3,9.4,85.8,992.0,1021.5,0.0,0.0
2018-11-09,5.8,1.0,7.0,9.4,93.5,990.9,1020.5,0.0,0.0
2018-11-10,4.1,1.4,6.4,9.1,94.0,987.2,1016.8,0.0,0.0
2018-11-11,4.3,1.4,5.5,8.2,90.6,988.6,1018.3,0.0,0.0
2018-11-12,2.1,1.0,6.4,8.8,90.5,994.6,1024.4,0.0,0.0
2018-11-13,4.3,2.3,8.4,9.6,86.6,995.2,1024.8,0.0,2.0
2018-11-14,7.0,4.1,8.4,9.6,86.9,999.8,1029.5,1.0,0.1
2018-11-15,6.9,1.8,7.1,8.5,84.4,1002.0,1031.9,0.0,0.0
2018-11-16,7.6,5.8,4.3,6.9,82.5,1006.4,1036.7,0.0,0.0
2018-11-17,2.9,5.0,-0.2,4.6,77.4,1007.2,1038.1,0.0,0.0
2018-11-18,5.1,1.8,-1.6,4.4,81.4,998.3,1029.1,0.0,0.2
2018-11-19,8.0,5.3,-0.2,5.5,90.6,991.6,1022.0,0.0,0.0
2018-11-20,8.0,7.6,-0.1,5.5,89.8,990.3,1020.6,2.8,1.3
2018-11-21,8.0,6.1,-0.1,5.6,92.6,991.3,1021.7,0.1,0.1
2018-11-22,8.0,4.6,0.0,5.7,93.8,995.1,1025.6,0.0,0.0
2018-11-23,8.0,3.5,0.7,6.2,97.0,996.1,1026.5,0.0,0.0
2018-11-24,7.8,2.3,2.5,7.2,98.0,987.6,1017.6,0.6,0.2
2018-11-25,7.8,2.1,5.6,8.5,94.0,984.2,1013.7,0.0,0.0
2018-11-26,8.0,7.5,3.2,6.7,87.3,980.2,1009.9,0.2,0.0
2018-11-27,6.6,3.9,-1.0,4.6,80.8,988.5,1018.9,0.0,0.0
2018-11-28,5.1,3.0,-1.8,4.4,82.4,999.4,1030.3,0.0,0.0
2018-11-29,.5,4.1,-5.0,3.4,80.8,1003.1,1034.5,0.0,0.0
2018-11-30,1.4,3.8,-5.3,3.2,76.8,996.0,1027.2,0.0,0.0
2018-12-01,4.5,2.3,-6.0,3.5,85.8,990.1,1021.1,0.0,0.0
2018-12-02,5.4,1.0,0.3,5.3,85.9,984.6,1014.8,0.0,0.8
2018-12-03,6.8,1.5,5.0,7.9,90.1,978.3,1007.7,0.1,0.7
2018-12-04,6.9,4.1,5.3,8.2,91.6,982.7,1012.3,0.7,0.0
2018-12-05,4.6,3.3,0.6,5.6,87.3,998.2,1028.7,0.0,0.0
2018-12-06,6.3,1.3,-0.3,5.1,85.0,994.8,1025.3,0.0,0.2
2018-12-07,7.8,1.3,4.3,7.6,91.0,983.9,1013.6,0.0,3.6
2018-12-08,5.5,3.5,5.0,7.4,84.5,977.5,1006.9,0.1,0.4
2018-12-09,6.3,3.3,4.3,7.3,88.3,970.9,1000.2,4.4,2.9
2018-12-10,7.1,6.3,3.4,6.8,87.0,977.9,1007.5,1.8,2.6
2018-12-11,7.9,3.3,0.6,6.1,96.1,982.0,1012.0,3.3,4.4
2018-12-12,7.8,1.3,0.5,6.0,94.9,989.3,1019.6,0.0,0.0
2018-12-13,8.0,2.4,-0.6,5.6,95.4,992.9,1023.4,0.0,0.0
2018-12-14,8.0,3.1,-1.1,5.2,92.0,994.9,1025.6,0.1,0.0
2018-12-15,8.0,6.3,-1.2,4.8,86.0,994.6,1025.2,0.1,0.8
2018-12-16,5.4,2.0,-3.1,4.4,90.1,989.5,1020.2,0.0,0.0
2018-12-17,7.3,1.3,-4.9,4.1,92.6,993.0,1024.0,0.0,0.0
2018-12-18,6.8,1.9,-0.4,5.4,90.1,998.9,1029.6,0.0,0.0
2018-12-19,6.8,3.1,-4.0,4.3,93.9,996.4,1027.4,0.0,0.0
2018-12-20,7.8,2.4,-3.3,4.5,91.8,990.7,1021.5,0.3,0.0
2018-12-21,7.3,2.3,1.8,5.9,85.5,986.8,1016.8,0.0,1.0
2018-12-22,7.5,5.8,6.0,7.9,84.6,978.5,1007.8,4.1,1.7
2018-12-23,7.9,3.5,3.5,7.2,91.5,987.3,1017.2,0.4,3.4
2018-12-24,7.9,4.6,1.5,6.0,86.9,986.2,1016.2,0.3,0.9
2018-12-25,8.0,4.9,-0.1,5.6,91.8,995.2,1025.7,0.8,1.8
2018-12-26,8.0,5.9,2.7,6.8,91.8,994.6,1024.8,0.8,0.3
2018-12-27,8.0,5.6,4.3,7.8,93.3,993.7,1023.7,0.6,0.0
2018-12-28,8.0,5.5,4.5,7.6,90.0,992.1,1021.9,0.5,2.0
2018-12-29,7.9,3.8,3.6,7.3,92.4,995.6,1025.8,0.2,0.4
2018-12-30,7.6,4.3,3.2,7.0,91.5,990.6,1020.6,0.9,3.7
2018-12-31,7.6,4.1,2.3,6.3,87.6,997.2,1027.5,0.1,0.0
2021-01-01,7.9,1.6,-1.1,5.7,100.0,981.8,1012.1,0.0,0.0
2021-01-02,7.4,2.8,0.2,6.1,97.5,986.4,1016.6,0.0,0.0
2021-01-03,6.9,1.9,1.0,6.1,92.3,984.7,1014.8,0.0,0.0
2021-01-04,4.6,2.1,1.7,6.6,95.9,985.3,1015.3,0.0,7.3
2021-01-05,8.0,3.3,2.2,7.0,96.6,981.2,1011.0,4.1,0.0
2021-01-06,7.3,1.9,1.0,6.3,95.8,982.1,1012.1,2.4,0.3
2021-01-07,7.6,3.8,0.7,6.0,93.0,982.5,1012.5,0.2,0.1
2021-01-08,5.4,1.9,0.0,5.1,83.9,985.2,1015.4,0.0,0.0
2021-01-09,7.0,3.1,-0.1,5.3,87.5,989.8,1020.2,0.0,0.0
2021-01-10,4.0,1.3,-1.1,4.8,84.8,994.2,1024.8,0.0,0.0
2021-01-11,1.5,0.5,-4.3,3.9,86.9,992.5,1023.5,0.0,0.0
2021-01-12,4.0,2.0,-3.4,4.0,82.9,981.0,1011.5,0.0,2.1
2021-01-13,7.6,5.6,-0.5,5.5,92.4,978.2,1008.2,2.1,2.7
2021-01-14,7.8,3.0,-0.7,5.3,91.8,978.8,1008.9,0.8,0.6
2021-01-15,7.5,3.9,-4.3,3.7,81.0,988.2,1019.0,0.6,1.5
2021-01-16,7.5,5.1,-5.3,3.6,86.5,988.5,1019.4,0.4,2.4
2021-01-17,6.8,2.4,-9.3,2.7,86.0,988.6,1020.1,0.0,0.1
2021-01-18,5.4,2.1,-10.5,2.3,82.6,992.4,1024.0,0.0,2.6
2021-01-19,7.9,2.6,-1.6,4.9,87.6,986.0,1016.4,0.7,1.0
2021-01-20,6.6,1.9,1.9,6.2,89.4,982.1,1012.0,0.0,0.0
2021-01-21,3.1,1.3,-1.6,4.9,89.1,979.0,1009.2,0.0,0.0
2021-01-22,6.1,2.4,2.6,6.3,85.0,973.3,1002.9,0.5,0.0
2021-01-23,6.6,2.9,4.0,7.0,86.4,969.6,998.9,0.0,0.0
2021-01-24,7.1,2.9,1.6,6.1,88.9,968.2,997.8,0.8,0.0
2021-01-25,8.0,3.9,0.4,5.2,82.4,971.8,1001.6,0.1,0.1
2021-01-26,7.0,5.3,-0.9,5.0,86.9,980.7,1010.9,0.2,0.2
2021-01-27,7.6,4.0,-1.7,4.8,89.3,984.1,1014.5,0.1,0.0
2021-01-28,5.4,1.8,-2.4,4.5,86.3,977.7,1008.0,0.0,0.9
2021-01-29,6.6,3.8,-0.5,4.8,82.0,970.2,1000.0,0.0,3.1
2021-01-30,8.0,3.4,-1.7,4.9,90.1,969.1,999.0,1.8,0.3
2021-01-31,3.9,1.4,-6.3,3.1,82.1,977.8,1008.5,0.0,0.0
2021-02-01,4.8,4.3,-7.6,3.2,89.1,975.8,1006.6,0.0,0.0
2021-02-02,6.5,1.0,-2.1,4.6,86.5,978.1,1008.4,0.0,2.2
2021-02-03,7.5,1.4,3.8,7.3,90.9,976.3,1005.9,0.4,5.4
2021-02-04,7.5,6.9,4.4,7.3,87.0,979.9,1009.5,2.4,0.4
2021-02-05,8.0,4.1,-0.6,5.1,87.4,990.3,1020.7,0.0,0.1
2021-02-06,7.5,5.9,-2.5,3.9,76.0,988.9,1019.6,0.0,0.8
2021-02-07,8.0,8.3,-7.4,3.1,87.5,982.0,1013.0,0.4,8.0
2021-02-08,8.0,4.0,-6.4,3.4,89.3,970.4,1000.9,1.4,0.0
2021-02-09,6.3,2.1,-5.8,3.5,88.0,974.5,1005.1,0.0,0.0
2021-02-10,8.0,3.0,-4.3,3.9,87.3,978.3,1008.9,0.7,0.9
2021-02-11,6.5,4.6,-8.8,2.4,74.1,989.4,1020.8,0.0,0.1
2021-02-12,5.8,3.9,-10.9,2.1,76.6,999.3,1031.3,0.2,0.1
2021-02-13,7.3,4.8,-7.1,3.2,85.4,1003.5,1035.2,0.3,0.0
2021-02-14,4.0,6.3,-4.7,3.4,77.5,1006.8,1038.2,0.0,0.0
2021-02-15,5.5,4.0,-6.7,3.0,80.5,1005.7,1037.4,0.0,0.0
2021-02-16,7.6,1.8,-5.4,3.7,87.6,994.6,1025.8,0.1,0.0
2021-02-17,8.0,3.3,0.4,5.8,91.5,986.2,1016.4,3.2,2.7
2021-02-18,8.0,3.6,1.3,6.5,97.5,991.8,1022.1,0.0,0.0
2021-02-19,7.5,2.3,0.3,6.1,98.5,991.5,1021.9,0.6,0.0
2021-02-20,5.5,1.0,2.8,6.6,89.1,996.1,1026.3,0.0,0.0
2021-02-21,1.3,1.3,2.0,5.7,81.4,996.3,1026.7,0.0,0.0
2021-02-22,.1,1.9,3.0,6.3,83.0,996.7,1027.0,0.0,0.0
